frame.number	frame.time	tcp.analysis.ack_rtt
6901	May 19, 2016 13:17:10.632499000	
6902	May 19, 2016 13:17:10.632556000	
6903	May 19, 2016 13:17:10.632700000	
6904	May 19, 2016 13:17:10.636502000	
6905	May 19, 2016 13:17:10.638317000	0.006023000
6906	May 19, 2016 13:17:10.638470000	0.005971000
6907	May 19, 2016 13:17:10.638517000	0.005961000
6908	May 19, 2016 13:17:10.638519000	0.005819000
6909	May 19, 2016 13:17:10.641681000	0.005179000
6910	May 19, 2016 13:17:10.661442000	
6911	May 19, 2016 13:17:10.661461000	
6912	May 19, 2016 13:17:10.661647000	
6913	May 19, 2016 13:17:10.661747000	
6914	May 19, 2016 13:17:10.667633000	0.006191000
6915	May 19, 2016 13:17:10.667647000	0.006186000
6916	May 19, 2016 13:17:10.667649000	0.006002000
6917	May 19, 2016 13:17:10.667650000	0.005903000
6918	May 19, 2016 13:17:10.670865000	
6919	May 19, 2016 13:17:10.677324000	0.006459000
6920	May 19, 2016 13:17:10.691971000	
6921	May 19, 2016 13:17:10.691972000	
6922	May 19, 2016 13:17:10.692230000	
6923	May 19, 2016 13:17:10.692844000	
6924	May 19, 2016 13:17:10.697091000	0.005120000
6925	May 19, 2016 13:17:10.697118000	0.005146000
6926	May 19, 2016 13:17:10.697425000	0.005195000
6927	May 19, 2016 13:17:10.698336000	0.005492000
6928	May 19, 2016 13:17:10.700665000	
6929	May 19, 2016 13:17:10.706093000	0.005428000
6930	May 19, 2016 13:17:10.719495000	
6931	May 19, 2016 13:17:10.719495000	
6932	May 19, 2016 13:17:10.719721000	
6933	May 19, 2016 13:17:10.719798000	
6934	May 19, 2016 13:17:10.730286000	
6935	May 19, 2016 13:17:10.730927000	0.011432000
6936	May 19, 2016 13:17:10.730940000	0.011219000
6937	May 19, 2016 13:17:10.730957000	0.011159000
6938	May 19, 2016 13:17:10.740649000	0.010363000
6939	May 19, 2016 13:17:10.757236000	
6940	May 19, 2016 13:17:10.757236000	
6941	May 19, 2016 13:17:10.759703000	
6942	May 19, 2016 13:17:10.759704000	
6943	May 19, 2016 13:17:10.760892000	
6944	May 19, 2016 13:17:10.762779000	
6945	May 19, 2016 13:17:10.762830000	
6946	May 19, 2016 13:17:10.765310000	
6947	May 19, 2016 13:17:10.765442000	
6948	May 19, 2016 13:17:10.766253000	
6949	May 19, 2016 13:17:10.784101000	
6950	May 19, 2016 13:17:10.784102000	
6951	May 19, 2016 13:17:10.787052000	
6952	May 19, 2016 13:17:10.790147000	
6953	May 19, 2016 13:17:10.792360000	
6954	May 19, 2016 13:17:10.792587000	0.008485000
6955	May 19, 2016 13:17:10.797674000	0.005314000
6956	May 19, 2016 13:17:10.813236000	
6957	May 19, 2016 13:17:10.813325000	
6958	May 19, 2016 13:17:10.813432000	
6959	May 19, 2016 13:17:10.822397000	0.009161000
6960	May 19, 2016 13:17:10.822485000	0.009160000
6961	May 19, 2016 13:17:10.822487000	0.009055000
6962	May 19, 2016 13:17:10.822412000	
6963	May 19, 2016 13:17:10.822512000	
6964	May 19, 2016 13:17:10.828583000	0.006171000
6965	May 19, 2016 13:17:10.828636000	0.006124000
6966	May 19, 2016 13:17:10.847123000	
6967	May 19, 2016 13:17:10.847331000	
6968	May 19, 2016 13:17:10.847373000	
6969	May 19, 2016 13:17:10.847579000	
6970	May 19, 2016 13:17:10.852507000	0.005384000
6971	May 19, 2016 13:17:10.852516000	0.005185000
6972	May 19, 2016 13:17:10.852518000	0.005145000
6973	May 19, 2016 13:17:10.852887000	0.005308000
6974	May 19, 2016 13:17:10.853861000	
6975	May 19, 2016 13:17:10.853862000	
6976	May 19, 2016 13:17:10.859287000	0.005426000
6977	May 19, 2016 13:17:10.859288000	0.005426000
6978	May 19, 2016 13:17:10.871969000	
6979	May 19, 2016 13:17:10.871970000	
6980	May 19, 2016 13:17:10.873222000	
6981	May 19, 2016 13:17:10.873233000	
6982	May 19, 2016 13:17:10.877102000	0.005133000
6983	May 19, 2016 13:17:10.877150000	0.005180000
6984	May 19, 2016 13:17:10.879011000	0.005789000
6985	May 19, 2016 13:17:10.879036000	0.005803000
6986	May 19, 2016 13:17:10.886286000	
6987	May 19, 2016 13:17:10.886335000	
6988	May 19, 2016 13:17:10.891528000	0.005242000
6989	May 19, 2016 13:17:10.891528000	0.005193000
6990	May 19, 2016 13:17:10.896589000	
6991	May 19, 2016 13:17:10.896691000	
6992	May 19, 2016 13:17:10.901978000	0.005389000
6993	May 19, 2016 13:17:10.902079000	0.005388000
6994	May 19, 2016 13:17:10.902554000	
6995	May 19, 2016 13:17:10.903071000	
6996	May 19, 2016 13:17:10.908525000	0.005971000
6997	May 19, 2016 13:17:10.908526000	0.005455000
6998	May 19, 2016 13:17:10.917742000	
6999	May 19, 2016 13:17:10.917743000	
7000	May 19, 2016 13:17:10.922269000	
7001	May 19, 2016 13:17:10.923760000	0.006018000
7002	May 19, 2016 13:17:10.923834000	0.006091000
7003	May 19, 2016 13:17:10.931069000	
7004	May 19, 2016 13:17:10.931236000	
7005	May 19, 2016 13:17:10.931760000	
7006	May 19, 2016 13:17:10.937549000	
7007	May 19, 2016 13:17:10.944423000	
7008	May 19, 2016 13:17:10.944560000	
7009	May 19, 2016 13:17:10.949800000	
7010	May 19, 2016 13:17:10.949907000	
7011	May 19, 2016 13:17:10.957320000	
7012	May 19, 2016 13:17:10.961326000	
7013	May 19, 2016 13:17:10.962544000	
7014	May 19, 2016 13:17:10.967164000	
7015	May 19, 2016 13:17:10.969786000	
7016	May 19, 2016 13:17:10.972841000	
7017	May 19, 2016 13:17:10.975196000	0.013870000
7018	May 19, 2016 13:17:10.978214000	0.005373000
7019	May 19, 2016 13:17:10.982623000	
7020	May 19, 2016 13:17:10.988332000	0.005709000
7021	May 19, 2016 13:17:10.989261000	
7022	May 19, 2016 13:17:10.994805000	0.005544000
7023	May 19, 2016 13:17:11.005179000	
7024	May 19, 2016 13:17:11.005324000	
7025	May 19, 2016 13:17:11.005375000	
7026	May 19, 2016 13:17:11.010604000	0.005425000
7027	May 19, 2016 13:17:11.010633000	0.005309000
7028	May 19, 2016 13:17:11.010636000	0.005261000
7029	May 19, 2016 13:17:11.011730000	
7030	May 19, 2016 13:17:11.017617000	0.005887000
7031	May 19, 2016 13:17:11.020968000	
7032	May 19, 2016 13:17:11.029828000	0.008860000
7033	May 19, 2016 13:17:11.035218000	
7034	May 19, 2016 13:17:11.035331000	
7035	May 19, 2016 13:17:11.035415000	
7036	May 19, 2016 13:17:11.035489000	
7037	May 19, 2016 13:17:11.040629000	0.005411000
7038	May 19, 2016 13:17:11.040635000	0.005304000
7039	May 19, 2016 13:17:11.040636000	0.005221000
7040	May 19, 2016 13:17:11.040637000	0.005148000
7041	May 19, 2016 13:17:11.044741000	
7042	May 19, 2016 13:17:11.048574000	
7043	May 19, 2016 13:17:11.049988000	0.005247000
7044	May 19, 2016 13:17:11.053854000	0.005280000
7045	May 19, 2016 13:17:11.060210000	
7046	May 19, 2016 13:17:11.062559000	
7047	May 19, 2016 13:17:11.062559000	
7048	May 19, 2016 13:17:11.063670000	
7049	May 19, 2016 13:17:11.065769000	0.005559000
7050	May 19, 2016 13:17:11.067759000	0.005200000
7051	May 19, 2016 13:17:11.067760000	0.005201000
7052	May 19, 2016 13:17:11.069207000	0.005537000
7053	May 19, 2016 13:17:11.070252000	
7054	May 19, 2016 13:17:11.075582000	0.005330000
7055	May 19, 2016 13:17:11.075590000	
7056	May 19, 2016 13:17:11.094418000	
7057	May 19, 2016 13:17:11.094419000	
7058	May 19, 2016 13:17:11.094573000	
7059	May 19, 2016 13:17:11.094712000	
7060	May 19, 2016 13:17:11.099554000	0.005136000
7061	May 19, 2016 13:17:11.099615000	0.005196000
7062	May 19, 2016 13:17:11.100064000	0.005491000
7063	May 19, 2016 13:17:11.100141000	0.005429000
7064	May 19, 2016 13:17:11.101813000	
7065	May 19, 2016 13:17:11.107230000	0.005417000
7066	May 19, 2016 13:17:11.119759000	
7067	May 19, 2016 13:17:11.120053000	
7068	May 19, 2016 13:17:11.120156000	
7069	May 19, 2016 13:17:11.120439000	
7070	May 19, 2016 13:17:11.120507000	
7071	May 19, 2016 13:17:11.125423000	0.005664000
7072	May 19, 2016 13:17:11.125432000	0.005379000
7073	May 19, 2016 13:17:11.125434000	0.005278000
7074	May 19, 2016 13:17:11.125691000	0.005252000
7075	May 19, 2016 13:17:11.125694000	0.005187000
7076	May 19, 2016 13:17:11.138176000	
7077	May 19, 2016 13:17:11.144161000	0.005985000
7078	May 19, 2016 13:17:11.152972000	
7079	May 19, 2016 13:17:11.153129000	
7080	May 19, 2016 13:17:11.153219000	
7081	May 19, 2016 13:17:11.153311000	
7082	May 19, 2016 13:17:11.153804000	
7083	May 19, 2016 13:17:11.153805000	
7084	May 19, 2016 13:17:11.158826000	0.005854000
7085	May 19, 2016 13:17:11.158878000	0.005749000
7086	May 19, 2016 13:17:11.158899000	0.005680000
7087	May 19, 2016 13:17:11.158900000	0.005589000
7088	May 19, 2016 13:17:11.159042000	0.005238000
7089	May 19, 2016 13:17:11.159055000	0.005250000
7090	May 19, 2016 13:17:11.165447000	
7091	May 19, 2016 13:17:11.170556000	0.005109000
7092	May 19, 2016 13:17:11.181456000	
7093	May 19, 2016 13:17:11.181457000	
7094	May 19, 2016 13:17:11.182298000	
7095	May 19, 2016 13:17:11.182450000	
7096	May 19, 2016 13:17:11.182557000	
7097	May 19, 2016 13:17:11.182712000	
7098	May 19, 2016 13:17:11.187495000	0.006039000
7099	May 19, 2016 13:17:11.187502000	0.006045000
7100	May 19, 2016 13:17:11.188107000	0.005809000
7101	May 19, 2016 13:17:11.188108000	0.005658000
7102	May 19, 2016 13:17:11.188113000	0.005556000
7103	May 19, 2016 13:17:11.188126000	0.005414000
7104	May 19, 2016 13:17:11.191494000	
7105	May 19, 2016 13:17:11.196812000	0.005318000
7106	May 19, 2016 13:17:11.206956000	
7107	May 19, 2016 13:17:11.206991000	
7108	May 19, 2016 13:17:11.209544000	
7109	May 19, 2016 13:17:11.209544000	
7110	May 19, 2016 13:17:11.212127000	0.005171000
7111	May 19, 2016 13:17:11.212165000	0.005174000
7112	May 19, 2016 13:17:11.215141000	0.005597000
7113	May 19, 2016 13:17:11.215145000	
7114	May 19, 2016 13:17:11.215204000	0.005660000
7115	May 19, 2016 13:17:11.215205000	
7116	May 19, 2016 13:17:11.215456000	
7117	May 19, 2016 13:17:11.217414000	
7118	May 19, 2016 13:17:11.220408000	0.005263000
7119	May 19, 2016 13:17:11.220461000	0.005256000
7120	May 19, 2016 13:17:11.220608000	0.005152000
7121	May 19, 2016 13:17:11.222658000	0.005244000
7122	May 19, 2016 13:17:11.238104000	
7123	May 19, 2016 13:17:11.238161000	
7124	May 19, 2016 13:17:11.240752000	
7125	May 19, 2016 13:17:11.240882000	
7126	May 19, 2016 13:17:11.243085000	
7127	May 19, 2016 13:17:11.243116000	
7128	May 19, 2016 13:17:11.243233000	
7129	May 19, 2016 13:17:11.243300000	0.005196000
7130	May 19, 2016 13:17:11.243326000	0.005165000
7131	May 19, 2016 13:17:11.244869000	
7132	May 19, 2016 13:17:11.246086000	0.005334000
7133	May 19, 2016 13:17:11.246132000	0.005250000
7134	May 19, 2016 13:17:11.248212000	0.005127000
7135	May 19, 2016 13:17:11.248225000	0.005109000
7136	May 19, 2016 13:17:11.250168000	0.006935000
7137	May 19, 2016 13:17:11.250300000	0.005431000
7138	May 19, 2016 13:17:11.265011000	
7139	May 19, 2016 13:17:11.265156000	
7140	May 19, 2016 13:17:11.265237000	
7141	May 19, 2016 13:17:11.267448000	
7142	May 19, 2016 13:17:11.270910000	0.005899000
7143	May 19, 2016 13:17:11.271052000	0.005896000
7144	May 19, 2016 13:17:11.271096000	0.005859000
7145	May 19, 2016 13:17:11.273043000	0.005595000
7146	May 19, 2016 13:17:11.273533000	
7147	May 19, 2016 13:17:11.273534000	
7148	May 19, 2016 13:17:11.273698000	
7149	May 19, 2016 13:17:11.274231000	
7150	May 19, 2016 13:17:11.279997000	0.006464000
7151	May 19, 2016 13:17:11.280211000	0.006677000
7152	May 19, 2016 13:17:11.280299000	0.006601000
7153	May 19, 2016 13:17:11.280301000	0.006070000
7154	May 19, 2016 13:17:11.296738000	
7155	May 19, 2016 13:17:11.296861000	
7156	May 19, 2016 13:17:11.296920000	
7157	May 19, 2016 13:17:11.298313000	
7158	May 19, 2016 13:17:11.299951000	
7159	May 19, 2016 13:17:11.302743000	0.006005000
7160	May 19, 2016 13:17:11.302893000	0.006032000
7161	May 19, 2016 13:17:11.302962000	0.006042000
7162	May 19, 2016 13:17:11.304636000	0.006323000
7163	May 19, 2016 13:17:11.304702000	
7164	May 19, 2016 13:17:11.304703000	
7165	May 19, 2016 13:17:11.304903000	
7166	May 19, 2016 13:17:11.305082000	
7167	May 19, 2016 13:17:11.305299000	0.005348000
7168	May 19, 2016 13:17:11.310312000	0.005610000
7169	May 19, 2016 13:17:11.310313000	0.005610000
7170	May 19, 2016 13:17:11.310433000	0.005530000
7171	May 19, 2016 13:17:11.310436000	0.005354000
7172	May 19, 2016 13:17:11.332042000	
7173	May 19, 2016 13:17:11.332066000	
7174	May 19, 2016 13:17:11.332428000	
7175	May 19, 2016 13:17:11.332429000	
7176	May 19, 2016 13:17:11.332663000	
7177	May 19, 2016 13:17:11.333807000	
7178	May 19, 2016 13:17:11.335713000	
7179	May 19, 2016 13:17:11.335766000	
7180	May 19, 2016 13:17:11.336152000	
7181	May 19, 2016 13:17:11.336200000	
7182	May 19, 2016 13:17:11.337527000	0.005485000
7183	May 19, 2016 13:17:11.337533000	0.005467000
7184	May 19, 2016 13:17:11.337535000	0.005107000
7185	May 19, 2016 13:17:11.337536000	0.005107000
7186	May 19, 2016 13:17:11.337811000	0.005148000
7187	May 19, 2016 13:17:11.338964000	0.005157000
7188	May 19, 2016 13:17:11.340939000	0.005226000
7189	May 19, 2016 13:17:11.340978000	0.005212000
7190	May 19, 2016 13:17:11.341300000	0.005148000
7191	May 19, 2016 13:17:11.341379000	0.005179000
7192	May 19, 2016 13:17:11.358854000	
7193	May 19, 2016 13:17:11.358903000	
7194	May 19, 2016 13:17:11.359185000	
7195	May 19, 2016 13:17:11.362360000	
7196	May 19, 2016 13:17:11.362393000	
7197	May 19, 2016 13:17:11.362520000	
7198	May 19, 2016 13:17:11.363008000	
7199	May 19, 2016 13:17:11.363131000	
7200	May 19, 2016 13:17:11.363188000	
7201	May 19, 2016 13:17:11.363311000	
7202	May 19, 2016 13:17:11.364211000	0.005357000
7203	May 19, 2016 13:17:11.364259000	0.005356000
7204	May 19, 2016 13:17:11.367669000	0.005309000
7205	May 19, 2016 13:17:11.367670000	0.005277000
7206	May 19, 2016 13:17:11.368034000	0.005514000
7207	May 19, 2016 13:17:11.368879000	0.005871000
7208	May 19, 2016 13:17:11.369320000	0.006189000
7209	May 19, 2016 13:17:11.369407000	0.006219000
7210	May 19, 2016 13:17:11.369410000	0.006099000
7211	May 19, 2016 13:17:11.387345000	
7212	May 19, 2016 13:17:11.387437000	
7213	May 19, 2016 13:17:11.390943000	
7214	May 19, 2016 13:17:11.391012000	
7215	May 19, 2016 13:17:11.391807000	
7216	May 19, 2016 13:17:11.391850000	
7217	May 19, 2016 13:17:11.392058000	
7218	May 19, 2016 13:17:11.392200000	
7219	May 19, 2016 13:17:11.392272000	
7220	May 19, 2016 13:17:11.392412000	
7221	May 19, 2016 13:17:11.393155000	0.005810000
7222	May 19, 2016 13:17:11.393129000	
7223	May 19, 2016 13:17:11.393256000	0.005819000
7224	May 19, 2016 13:17:11.396418000	0.005475000
7225	May 19, 2016 13:17:11.396464000	0.005452000
7226	May 19, 2016 13:17:11.396937000	0.005130000
7227	May 19, 2016 13:17:11.397051000	0.005201000
7228	May 19, 2016 13:17:11.398045000	0.005987000
7229	May 19, 2016 13:17:11.398178000	0.005978000
7230	May 19, 2016 13:17:11.398212000	0.005940000
7231	May 19, 2016 13:17:11.398214000	0.005802000
7232	May 19, 2016 13:17:11.412804000	
7233	May 19, 2016 13:17:11.413999000	
7234	May 19, 2016 13:17:11.416942000	
7235	May 19, 2016 13:17:11.416985000	
7236	May 19, 2016 13:17:11.417689000	
7237	May 19, 2016 13:17:11.418117000	0.005313000
7238	May 19, 2016 13:17:11.418104000	
7239	May 19, 2016 13:17:11.418154000	
7240	May 19, 2016 13:17:11.418266000	
7241	May 19, 2016 13:17:11.420000000	0.006001000
7242	May 19, 2016 13:17:11.420047000	
7243	May 19, 2016 13:17:11.420205000	
7244	May 19, 2016 13:17:11.422068000	0.005126000
7245	May 19, 2016 13:17:11.422145000	0.005160000
7246	May 19, 2016 13:17:11.423326000	0.005637000
7247	May 19, 2016 13:17:11.423402000	0.005298000
7248	May 19, 2016 13:17:11.423405000	0.005251000
7249	May 19, 2016 13:17:11.423603000	0.005337000
7250	May 19, 2016 13:17:11.427090000	0.007043000
7251	May 19, 2016 13:17:11.427210000	0.007005000
7252	May 19, 2016 13:17:11.445603000	
7253	May 19, 2016 13:17:11.445707000	
7254	May 19, 2016 13:17:11.446490000	
7255	May 19, 2016 13:17:11.446491000	
7256	May 19, 2016 13:17:11.452178000	
7257	May 19, 2016 13:17:11.452322000	
7258	May 19, 2016 13:17:11.452433000	
7259	May 19, 2016 13:17:11.452845000	
7260	May 19, 2016 13:17:11.452845000	
7261	May 19, 2016 13:17:11.453959000	
7262	May 19, 2016 13:17:11.455778000	
7263	May 19, 2016 13:17:11.455779000	
7264	May 19, 2016 13:17:11.455871000	0.010268000
7265	May 19, 2016 13:17:11.455875000	0.010168000
7266	May 19, 2016 13:17:11.455876000	0.009386000
7267	May 19, 2016 13:17:11.455877000	0.009386000
7268	May 19, 2016 13:17:11.457713000	0.005535000
7269	May 19, 2016 13:17:11.457823000	0.005390000
7270	May 19, 2016 13:17:11.459910000	0.007065000
7271	May 19, 2016 13:17:11.460050000	0.007205000
7272	May 19, 2016 13:17:11.460199000	0.006240000
7273	May 19, 2016 13:17:11.462024000	0.006246000
7274	May 19, 2016 13:17:11.462183000	0.006404000
7275	May 19, 2016 13:17:11.475498000	
7276	May 19, 2016 13:17:11.475586000	
7277	May 19, 2016 13:17:11.476697000	
7278	May 19, 2016 13:17:11.476698000	
7279	May 19, 2016 13:17:11.478726000	
7280	May 19, 2016 13:17:11.478891000	
7281	May 19, 2016 13:17:11.478952000	
7282	May 19, 2016 13:17:11.481163000	0.005665000
7283	May 19, 2016 13:17:11.481328000	0.005742000
7284	May 19, 2016 13:17:11.481953000	0.005256000
7285	May 19, 2016 13:17:11.481983000	0.005285000
7286	May 19, 2016 13:17:11.484665000	0.005939000
7287	May 19, 2016 13:17:11.484792000	0.005901000
7288	May 19, 2016 13:17:11.484793000	0.005841000
7289	May 19, 2016 13:17:11.485925000	
7290	May 19, 2016 13:17:11.485926000	
7291	May 19, 2016 13:17:11.486708000	
7292	May 19, 2016 13:17:11.486806000	
7293	May 19, 2016 13:17:11.488355000	
7294	May 19, 2016 13:17:11.491340000	0.005415000
7295	May 19, 2016 13:17:11.491353000	0.005427000
7296	May 19, 2016 13:17:11.492550000	0.005842000
7297	May 19, 2016 13:17:11.492567000	0.005761000
7298	May 19, 2016 13:17:11.495019000	0.006664000
7299	May 19, 2016 13:17:11.499225000	
7300	May 19, 2016 13:17:11.499271000	
7301	May 19, 2016 13:17:11.499271000	
7302	May 19, 2016 13:17:11.499272000	
7303	May 19, 2016 13:17:11.499273000	
7304	May 19, 2016 13:17:11.499273000	
7305	May 19, 2016 13:17:11.499274000	
7306	May 19, 2016 13:17:11.499274000	
7307	May 19, 2016 13:17:11.499400000	
7308	May 19, 2016 13:17:11.499491000	
7309	May 19, 2016 13:17:11.499537000	
7310	May 19, 2016 13:17:11.499538000	
7311	May 19, 2016 13:17:11.499539000	
7312	May 19, 2016 13:17:11.499539000	
7313	May 19, 2016 13:17:11.507387000	
7314	May 19, 2016 13:17:11.507414000	
7315	May 19, 2016 13:17:11.507526000	
7316	May 19, 2016 13:17:11.507628000	
7317	May 19, 2016 13:17:11.510498000	
7318	May 19, 2016 13:17:11.510499000	
7319	May 19, 2016 13:17:11.511469000	
7320	May 19, 2016 13:17:11.512489000	0.005102000
7321	May 19, 2016 13:17:11.512599000	0.005185000
7322	May 19, 2016 13:17:11.513425000	0.005899000
7323	May 19, 2016 13:17:11.513656000	0.006028000
7324	May 19, 2016 13:17:11.515467000	
7325	May 19, 2016 13:17:11.515587000	
7326	May 19, 2016 13:17:11.515638000	
7327	May 19, 2016 13:17:11.515833000	0.005335000
7328	May 19, 2016 13:17:11.515827000	
7329	May 19, 2016 13:17:11.515912000	0.005413000
7330	May 19, 2016 13:17:11.515905000	
7331	May 19, 2016 13:17:11.517146000	0.005677000
7332	May 19, 2016 13:17:11.517201000	
7333	May 19, 2016 13:17:11.520822000	0.005355000
7334	May 19, 2016 13:17:11.520893000	0.005306000
7335	May 19, 2016 13:17:11.520918000	0.005280000
7336	May 19, 2016 13:17:11.521014000	0.005187000
7337	May 19, 2016 13:17:11.521054000	0.005149000
7338	May 19, 2016 13:17:11.522302000	0.005101000
7339	May 19, 2016 13:17:11.537624000	
7340	May 19, 2016 13:17:11.537624000	
7341	May 19, 2016 13:17:11.537962000	
7342	May 19, 2016 13:17:11.538046000	
7343	May 19, 2016 13:17:11.539101000	
7344	May 19, 2016 13:17:11.539328000	
7345	May 19, 2016 13:17:11.539329000	
7346	May 19, 2016 13:17:11.542926000	0.005302000
7347	May 19, 2016 13:17:11.542934000	0.005310000
7348	May 19, 2016 13:17:11.543295000	0.005333000
7349	May 19, 2016 13:17:11.543707000	0.005661000
7350	May 19, 2016 13:17:11.544639000	0.005538000
7351	May 19, 2016 13:17:11.544984000	
7352	May 19, 2016 13:17:11.545048000	
7353	May 19, 2016 13:17:11.546341000	0.007013000
7354	May 19, 2016 13:17:11.546347000	
7355	May 19, 2016 13:17:11.546417000	0.007088000
7356	May 19, 2016 13:17:11.546424000	
7357	May 19, 2016 13:17:11.546572000	
7358	May 19, 2016 13:17:11.546639000	
7359	May 19, 2016 13:17:11.550381000	0.005397000
7360	May 19, 2016 13:17:11.550417000	0.005369000
7361	May 19, 2016 13:17:11.552078000	0.005731000
7362	May 19, 2016 13:17:11.552177000	0.005753000
7363	May 19, 2016 13:17:11.552226000	0.005654000
7364	May 19, 2016 13:17:11.552227000	0.005588000
7365	May 19, 2016 13:17:11.562513000	
7366	May 19, 2016 13:17:11.564136000	
7367	May 19, 2016 13:17:11.564149000	
7368	May 19, 2016 13:17:11.564360000	
7369	May 19, 2016 13:17:11.568240000	
7370	May 19, 2016 13:17:11.568309000	
7371	May 19, 2016 13:17:11.569195000	
7372	May 19, 2016 13:17:11.569711000	
7373	May 19, 2016 13:17:11.569780000	
7374	May 19, 2016 13:17:11.569818000	
7375	May 19, 2016 13:17:11.573510000	
7376	May 19, 2016 13:17:11.573528000	
